Status	Freezer	Rack	Box	Location		Date	Initials	Target		# of entry									
Empty	2	1	3	96															
Empty	2	1	3	97															
Empty	2	1	3	98															
Empty	2	1	3	99															
Empty	2	1	3	100															
Subclone	2	1	4	1	N356/71.1	07/06/12		SVOP		07/10/12	KCNQ5								
Subclone	2	1	4	2	N362/34.1	07/06/12	KK	P2X3R		07/10/12	KCNQ5								
Subclone	2	1	4	3	N362/34.1	07/06/12	KK	P2X3R											
Empty	2	1	4	4															
Empty	2	1	4	5															
Empty	2	1	4	6															
Empty	2	1	4	7															
Empty	2	1	4	8															
Empty	2	1	4	9															
Empty	2	1	4	10															
Empty	2	1	4	11															
Empty	2	1	4	12															
Empty	2	1	4	13															
Empty	2	1	4	14															
Empty	2	1	4	15															
Subclone	2	1	4	16	N430/30.1	08/17/15	KK	BETA 2 AR											
Subclone	2	1	4	17	N430/30.1	08/17/15	KK	BETA 2 AR	not in this box										
Subclone	2	1	4	18	N430/30.2	08/17/15	KK	BETA 2 AR	N363/94	07/13/12	Kir6.2 								
Subclone	2	1	4	19	N430/30.2	08/17/15	KK	BETA 2 AR	N364/25	07/13/12	Bral1								
Subclone	2	1	4	20	N430/30.2	08/17/15	KK	BETA 2 AR	N364/25	07/13/12	Bral1								
Subclone	2	1	4	21	N430/30.3	08/17/15	KK	BETA 2 AR	N364/70	07/13/12	Bral1								
Subclone	2	1	4	22	N430/30.3	08/17/15	KK	BETA 2 AR	N364/70	07/13/12	Bral1								
Subclone	2	1	4	23	N430/30.3	08/17/15	KK	BETA 2 AR	N364/83	07/13/12	Bral1								
Subclone	2	1	4	24	N446/36.2	08/17/15	KK	CELF4	N364/83	07/13/12	Bral1								
Subclone	2	1	4	25	N446/36.2	08/17/15	KK	CELF4	N359/47.1	07/18/12	FOXI3 								
Subclone	2	1	4	26	N446/36.2	08/17/15	KK	CELF4											
Subclone	2	1	4	27	N446/80.1	08/17/15	KK	CELF4											
Subclone	2	1	4	28	N446/80.1	08/17/15	KK	CELF4											
Empty	2	1	4	29															
Empty	2	1	4	30															
Subclone	2	1	4	31	N445/81.2	08/19/15	KK	TRAAK											
Subclone	2	1	4	32	N445/81.2	08/19/15	KK	TRAAK											
Subclone	2	1	4	33	N447/23.1	08/19/15	KK	Kv11.3											
Subclone	2	1	4	34	N447/23.1	08/19/15	KK	Kv11.3											
Empty	2	1	4	35															
Empty	2	1	4	36															
Subclone	2	1	4	37	N447/24.1	08/19/15	KK	Kv11.3											
Subclone	2	1	4	38	N447/24.1	08/19/15	KK	Kv11.3											
Subclone	2	1	4	39	N447/24.2	08/19/15	KK	Kv11.3											
Subclone	2	1	4	40	N447/24.2	08/19/15	KK	Kv11.3											
Empty	2	1	4	41															
Empty	2	1	4	42															
Subclone	2	1	4	43	N447/24.7	08/19/15	KK	Kv11.3											
Subclone	2	1	4	44	N447/24.7	08/19/15	KK	Kv11.3											
Subclone	2	1	4	45	N447/24.8	08/19/15	KK	Kv11.3											
Empty	2	1	4	46															
Subclone	2	1	4	47	N447/24.9	08/19/15	KK	Kv11.3											
Subclone	2	1	4	48	N447/24.9	08/19/15	KK	Kv11.3											
Empty	2	1	4	49															
Empty	2	1	4	50															
Empty	2	1	4	51															
Subclone	2	1	4	52	N483/126.5	07/13/18	AGM	Rufy3											
Subclone	2	1	4	53	N483/126.5	07/13/18	AGM	Rufy3											
Subclone	2	1	4	54	N483/126.5	07/13/18	AGM	Rufy3											
Empty	2	1	4	55															
Empty	2	1	4	56															
Immortality	2	1	4	57	N445/27.1	08/21/15	KK	TRAAK											
Immortality	2	1	4	58	N445/27.1	08/21/15	KK	TRAAK											
Immortality	2	1	4	59	N445/27.1	08/21/15	KK	TRAAK											
Empty	2	1	4	60															
Empty	2	1	4	61															
Subclone	2	1	4	62	N463/10.2	05/23/16	JST	DEPDC5											
Subclone	2	1	4	63	N463/10.3	05/23/16	JST	DEPDC5											
Subclone	2	1	4	64	N463/10.4	05/23/16	JST	DEPDC5											
Subclone	2	1	4	65	N463/10.5	05/23/16	JST	DEPDC5											
Empty	2	1	4	66															
Subclone	2	1	4	67	L118/14.1.1	08/23/16	JST/COC	VGAT VIAAT SLC32A1											
Subclone	2	1	4	68	L118/14.1.1	08/23/16	JST/COC	VGAT VIAAT SLC32A1											
Empty	2	1	4	69															
Empty	2	1	4	70															
Subclone	2	1	4	71	L118/14.1.4	08/23/16	JST/COC	VGAT VIAAT SLC32A1											
Subclone	2	1	4	72	L118/14.1.4	08/23/16	JST/COC	VGAT VIAAT SLC32A1											
Parent	2	1	4	73	N482/01	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	74	N482/01	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	75	N482/02	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	76	N482/02	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	77	N482/03	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	78	N482/03	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	79	N482/04	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	80	N482/04	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	81	N482/05	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	82	N482/05	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	83	N482/06	04/13/18	CD PT	Kv9.3											
Empty	2	1	4	84															
Parent	2	1	4	85	N482/06	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	86	N482/07	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	87	N482/07	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	88	N482/08	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	89	N482/08	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	90	N482/09	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	91	N482/09	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	92	N482/10	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	93	N482/10	04/13/18	CD PT	Kv9.3											
Other	2	1	4	94	Cos1 P4														
Parent	2	1	4	95	N482/11	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	96	N482/12	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	97	N482/12	04/13/18	CD PT	Kv9.3											
Parent	2	1	4	98	N482/13	04/13/18	CD PT	Kv9.3											
Subclone	2	1	4	99	N64A/36.1	07/01/18	JAT	Trp Channels											
Empty	2	1	4	100					Frozen for Kim from TL										
																			
Parent	2	1	4	85	L114/23	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	86	L114/23	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	87	L114/36	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	88	L114/36	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	89	L114/55	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	90	L114/55	09/15/23	KT	PVALB	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	91	K70/45	09/15/23	KT	Kv1.1	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	92	K70/45	09/15/23	KT	Kv1.1	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	93	L127/16	09/15/23	KT	GAD1 / GAS65	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	94	L127/16	09/15/23	KT	GAD1 / GAS65	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	95	L127/20	09/15/23	KT	GAD1 / GAS65	Frozen from original project seed, to subclone for year 5										
Parent	2	1	4	96	L127/20	09/15/23	KT	GAD1 / GAS65	Frozen from original project seed, to subclone for year 5										
																			
Empty	2	1	5	1															
Subclone	2	1	5	2	N248A/42.4	02/22/10	ADM	N248A s											
Subclone	2	1	5	3	N248A/25.1	02/22/10	ADM	N248A s											
Subclone	2	1	5	4	N248A/25.1	02/22/10	ADM	N248A s											
Empty	2	1	5	5															
Subclone	2	1	5	6	N248A/25.3	02/22/10	ADM	N248A s											
Subclone	2	1	5	7	N248A/25.4	02/22/10	ADM	N248A s											
Subclone	2	1	5	8	N248A/25.5	02/22/10	ADM	N248A s											
Empty	2	1	5	9															
Subclone	2	1	5	10	N248A/22.2	02/22/10	ADM	N248A s											
Subclone	2	1	5	11	N248A/22.3	02/22/10	ADM	N248A s											
Subclone	2	1	5	12	N248A/22.4	02/22/10	ADM	N248A s											
Subclone	2	1	5	13	N248A/22.5	02/22/10	ADM	N248A s											
Empty	2	1	5	14															
Subclone	2	1	5	15	N248A/15.2	02/22/10	ADM	N248A s											
Subclone	2	1	5	16	N248A/15.3	02/22/10	ADM	N248A s											
Subclone	2	1	5	17	N248A/15.4	02/22/10	ADM	N248A s											
Subclone	2	1	5	18	N248A/15.5	02/22/10	ADM	N248A s											
Empty	2	1	5	19															
Subclone	2	1	5	20	N248A/27.2	03/01/10	ADM	N248A s											
Subclone	2	1	5	21	N248A/27.3	03/01/10	ADM	N248A s											
Subclone	2	1	5	22	N248A/27.4	03/01/10	ADM	N248A s											
Subclone	2	1	5	23	N248A/27.5	03/01/10	ADM	N248A s											
Other	2	1	5	24	something is here														
Subclone	2	1	5	25	N158/28.2	03/22/10	BMB	Anti Histone 3.3											
Subclone	2	1	5	26	N158/28.2	03/22/10	BMB	Anti Histone 3.3											
Empty	2	1	5	27															
Empty	2	1	5	28															
Empty	2	1	5	29															
Empty	2	1	5	30															
Empty	2	1	5	31															
Empty	2	1	5	32															
Empty	2	1	5	33															
Empty	2	1	5	34															
Empty	2	1	5	35															
Empty	2	1	5	36															
Empty	2	1	5	37															
Empty	2	1	5	38															
Empty	2	1	5	39															
Empty	2	1	5	40															
Empty	2	1	5	41															
Empty	2	1	5	42															
Empty	2	1	5	43															
Empty	2	1	5	44															
Empty	2	1	5	45															
Other	2	1	5	45	F3 DAoy cell line	03/22/10	ADM	stAbly trAnsfected hMAd3-HA											
Other	2	1	5	46	F3 DAoy cell line	03/22/10	ADM	stAbly trAnsfected hMAd3-HA											
Other	2	1	5	47	F3 DAoy cell line	03/22/10	ADM	stAbly trAnsfected hMAd3-HA											
Other	2	1	5	48	F3 DAoy cell line	03/22/10	ADM	stAbly trAnsfected hMAd3-HA											
Other	2	1	5	49	J1 DAoy cell line	03/22/10	ADM	stAbly trAnsfected empty vector											
Other	2	1	5	50	J1 DAoy cell line	03/22/10	ADM	stAbly trAnsfected empty vector											
Other	2	1	5	51	J1 DAoy cell line	03/22/10	ADM	stAbly trAnsfected empty vector											
Other	2	1	5	52	J1 DAoy cell line	03/22/10	ADM	stAbly trAnsfected empty vector											
Subclone	2	1	5	53	N257/40.1.1.3	03/23/10	BLB	DECPG											
Subclone	2	1	5	54	N257/40.1.1.3	03/23/10	BLB	DECPG											
Subclone	2	1	5	55	N257/40.1.1.4	03/23/10	BLB	DECPG											
Subclone	2	1	5	56	N257/40.1.1.4	03/23/10	BLB	DECPG											
Subclone	2	1	5	57	N257/40.1.1.5	03/23/10	BLB	DECPG											
Subclone	2	1	5	58	N257/40.1.1.5	03/23/10	BLB	DECPG											
Subclone	2	1	5	59	N262/20.1	03/23/10	BLB	MEAPG											
Subclone	2	1	5	60	N262/20.1	03/23/10	BLB	MEAPG											
Subclone	2	1	5	61	N262/20.2	03/23/10	BLB	MEAPG											
Subclone	2	1	5	62	N262/20.2	03/23/10	BLB	MEAPG											
Subclone	2	1	5	63	N262/20.3	03/23/10	BLB	MEAPG											
Subclone	2	1	5	64	N262/20.3	03/23/10	BLB	MEAPG											
Subclone	2	1	5	65	N262/20.4	03/23/10	BLB	MEAPG											
Subclone	2	1	5	66	N262/20.4	03/23/10	BLB	MEAPG											
Subclone	2	1	5	67	N262/20.5	03/23/10	BLB	MEAPG											
Subclone	2	1	5	68	N262/20.5	03/23/10	BLB	MEAPG											
Empty	2	1	5	69															
Other	2	1	5	70	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	71	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	72	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	73	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	74	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	75	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	76	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	77	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	78	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	79	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	80	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	81	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	82	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	83	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	84	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	85	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Other	2	1	5	86	SP2/0  1e7 cells	09/22/23	NV	n/a	Expanded from CD SP2/0 cells post 8-AG prepared 06/28/18, mycoplasma negative by Abcam PCR assay										
Empty	2	1	5	87															
Empty	2	1	5	88															
Empty	2	1	5	89															
Empty	2	1	5	90															
Subclone	2	1	5	91	N257/34.1	02/22/10	BLB	DECPG											
Subclone	2	1	5	92	N257/34.1	02/22/10	BLB	DECPG											
Subclone	2	1	5	93	N257/34.2	02/22/10	BLB	DECPG											
Subclone	2	1	5	94	N257/34.2	02/22/10	BLB	DECPG											
Subclone	2	1	5	95	N257/34.3	02/22/10	BLB	DECPG											
Subclone	2	1	5	97	N257/34.3	02/22/10	BLB	DECPG	Frozen for Kim from TL										
Subclone	2	1	5	98	N257/34.7	02/22/10	BLB	DECPG	Frozen for Kim from TL										
Subclone	2	1	5	99	N257/34.7	02/22/10	BLB	DECPG	Frozen for Kim from TL										
Subclone	2	1	5	100	N257/34.8	02/22/10	BLB	DECPG	Frozen for Kim from TL										
Subclone	2	1	6	1	Full box with L118 subclones (LOST BOX)	08/23/22	RB / KT 	VGAT	Bad - were stored @ -80, could be used for sequencing?										
Subclone	2	1	6	2	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	3	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	4	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	5	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	6	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	7	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	8	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	9	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	10	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	11	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	12	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	13	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	14	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	15	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	16	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	17	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	18	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	19	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	20	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	21	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	22	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	23	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	24	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	25	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	26	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	27	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	28	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	29	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	30	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	31	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	32	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	33	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	34	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	35	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	36	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	37	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	38	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	39	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	40	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	41	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	42	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	43	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	44	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	45	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	46	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	47	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	48	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	49	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	50	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	51	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	52	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	53	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	54	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	55	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	56	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	57	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	58	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	59	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	60	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	61	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	62	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	63	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	64	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	65	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	66	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	67	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	68	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	69	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	70	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	71	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	72	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	73	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	74	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	75	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	76	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	77	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	78	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	79	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	80	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	81	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	82	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	83	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	84	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	85	Full box with L118 subclones (LOST BOX)														
Subclone	2	1	6	86	Full box with L118 subclones (LOST BOX)														
