sample_name	trimmer_id	PlateName	Category	ShowOnWeb	ProteinTarget	ChangeDate	ChangeReason
P24_C1	N21/13.2	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C10	N21/32.6	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C11	N21/32.1	plate24	2	T	Kir2.1 K+ channel	20200605	
P24_C12	positivecontrol2	plate24		F		20200605	
P24_C2	N21/13.3	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C3	N21/13.4	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C4	N21/13.5	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C5	N21/13.6	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C6	N21/32.2	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C7	N21/32.3	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C8	N21/32.4	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_C9	N21/32.5	plate24	3	T	Kir2.1 K+ channel	20200605	
P24_D1	N423/42.2	plate24	3	T	KChIP4 K+ channel	20200605	
P24_D10	N361/12.1	plate24	2	T	MBD1	20200605	
P24_D11	N361/12.2	plate24	3	T	MBD1	20200605	
P24_D12	N361/60.4	plate24	3	T	MBD1	20200605	
P24_D2	N447/23.1	plate24	2	T	Kv11.3 K+ channel	20200605	
P24_D3	N447/24.1	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_D4	N447/24.2	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_D5	N447/24.7	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_D6	N447/24.9	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_D7	N361/60.2	plate24	2	T	MBD1	20200605	
P24_D8	N361/60.3	plate24	3	T	MBD1	20200605	
P24_D9	N361/60.5	plate24	3	T	MBD1	20200605	
P24_E1	N447/23.6	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_E10	N372/6.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_E11	N372/32.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_E12	N372/32.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_E2	N366/12.3	plate24	3	T	Kir6.1 K+ channel	20200605	
P24_E3	N366/12.5	plate24	3	T	Kir6.1 K+ channel	20200605	
P24_E4	N366/12.6	plate24	3	T	Kir6.1 K+ channel	20200605	
P24_E5	N366/60.6	plate24	3	T	Kir6.1 K+ channel	20200605	
P24_E6	N366/12.1.1	plate24	2	T	Kir6.1 K+ channel	20200605	
P24_E7	N372/1.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_E8	N372/1.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_E9	N372/6.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_F1	N372/65.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F10	N372A/21.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F11	N372A/21.3	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F12	N372A/21.4	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F2	N372/65.3	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F3	N372/65.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_F4	N372/1.3	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F5	N372/1.4	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F6	N372B/59.1.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_F7	N372B/59.1.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F8	N372B/60.1	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_F9	N372B/60.3	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G1	N372A/21.5	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G10	N447/23.2	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_G11	N447/23.3b	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_G12	N447/16.1	plate24	2	T	Kv11.3 K+ channel	20200605	
P24_G2	N372A/1.4	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G3	N372A/1.1	plate24	2	T	Kv2.2 K+ channel	20200605	
P24_G4	N372A/1.2	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G5	N372A/1.5	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G6	N372B/51.4	plate24	3	T	Kv2.2 K+ channel	20200605	
P24_G7	N447/23.3a	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_G8	N447/23.5	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_G9	N447/23.11	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H1	N447/16.2	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H10	N447/23.10	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H11	negativecontrol	plate24		F		20200605	
P24_H12	negativecontrol	plate24		F		20200605	
P24_H2	N447/16.3	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H3	N447/16.4	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H4	N447/16.5	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H5	N447/41.2	plate24	2	T	Kv11.3 K+ channel	20200605	
P24_H6	N447/41.3	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H7	N447/47.2	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H8	N447/47.5	plate24	3	T	Kv11.3 K+ channel	20200605	
P24_H9	N366/12.1.2	plate24	3	T	Kir6.1 K+ channel	20200605	
P25_A1	positivecontrol1_N29/29.1	plate25		F		20200605	
P25_A10	K75/30.4	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A11	K75/36.1	plate25	2	T	Kv4.3 K+ channel	20200605	
P25_A12	K75/36.2	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A2	K75/36.3	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A3	K75/36.4	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A4	K75/18.2	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A5	K75/18.3	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A6	K75/18.4	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A7	K75/18.5	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A8	K75/30.2	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_A9	K75/30.3	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_B1	K75/30.1	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_B10	N372A/1.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_B11	N372A/21.1	plate25	2	T	Kv2.2 K+ channel	20200605	
P25_B12	N372B/51.1	plate25	2	T	Kv2.2 K+ channel	20200605	
P25_B2	K75/18.1	plate25	2	T	Kv4.3 K+ channel	20200605	
P25_B3	K75/36.5	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_B4	K75/41.2	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_B5	K75/41.3	plate25	3	T	Kv4.3 K+ channel	20200605	
P25_B6	N16B/8.2	plate25	3	T	Kv3.1b K+ channel	20200605	
P25_B7	N16B/8.3	plate25	3	T	Kv3.1b K+ channel	20200605	
P25_B8	N16B/8.4	plate25	3	T	Kv3.1b K+ channel	20200605	
P25_B9	N16B/8.5	plate25	3	T	Kv3.1b K+ channel	20200605	
P25_C1	N372B/51.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C10	N372C/54.4	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C11	N372B/20.1.1	plate25	2	T	Kv2.2 K+ channel	20200605	
P25_C12	N372B/20.1.2	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C2	N372B/1.2	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C3	N372B/1.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C4	N372B/9.1	plate25	2	T	Kv2.2 K+ channel	20200605	
P25_C5	N372B/9.2	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C6	N372B/9.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C7	N372B/9.4	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C8	N372B/51.2	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_C9	N372C/51.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D1	positivecontrol2	plate25		F		20200605	
P25_D10	N372C/54.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D11	N410/17.5.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_D12	N410/17.5.3	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_D2	N372B/20.1.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D3	N372B/20.1.4	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D4	N283/26.6.1	plate25	3	T	Lgi1	20200605	
P25_D5	N372C/54.2	plate25	2	T	Kv2.2 K+ channel	20200605	
P25_D6	N372B/60.4	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D7	N372B/60.5	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D8	N372B/59.2	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_D9	N372B/59.3	plate25	3	T	Kv2.2 K+ channel	20200605	
P25_E1	N410/17.5.4	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E10	N410/81.5	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E11	N410/94.1	plate25	2	T	Kv3.2 K+ channel	20200605	
P25_E12	N410/94.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E2	N410/17.5.5	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E3	N410/17.3	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E4	N410/94.4	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E5	N410/17.4	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E6	N410/17.5	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E7	N410/69.1	plate25	2	T	Kv3.2 K+ channel	20200605	
P25_E8	N410/69.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_E9	N410/69.3	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F1	N410/17.1	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F10	N211A/33.5	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F11	N211A/10.1	plate25	2	T	Kv3.2 K+ channel	20200605	
P25_F12	N211A/10.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F2	N410/69.4	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F3	N410/81.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F4	N410/81.3	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F5	N410/69.5	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F6	N211A/33.1	plate25	2	T	Kv3.2 K+ channel	20200605	
P25_F7	N211A/33.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F8	N211A/33.3	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_F9	N211A/33.4	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_G1	N26A/10.5	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G10	N72/11.2	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_G11	N72/11.3	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_G12	N72/11.4	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_G2	N26A/10.2	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G3	N26A/10.4	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G4	N26A/10.3	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G5	N26A/10.1	plate25	2	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G6	N26A/23.2	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G7	N26A/23.1	plate25	3	T	Kv7.2/KCNQ2 K+ channel	20200605	
P25_G8	N72/20.1	plate25	2	T	Kv3.4 K+ channel	20200605	
P25_G9	N72/11.1	plate25	2	T	Kv3.4 K+ channel	20200605	
P25_H1	N72/11.5	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H10	N410/17.2	plate25	3	T	Kv3.2 K+ channel	20200605	
P25_H11	negativecontrol	plate25		F		20200605	
P25_H12	negativecontrol	plate25		F		20200605	
P25_H2	N72/16.2	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H3	N72/16.3	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H4	N72/16.4	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H5	N72/16.5	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H6	N72/20.2	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H7	N72/20.3	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H8	N72/20.4	plate25	3	T	Kv3.4 K+ channel	20200605	
P25_H9	N72/20.5	plate25	3	T	Kv3.4 K+ channel	20200605	
P26_A1	positivecontrol1_N29/29.1	plate26		F		20200605	
P26_A10	K47/43.5	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A11	K47/9.1	plate26	2	T	Kvbeta1.2 K+ channel	20200605	
P26_A12	K47/9.2	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A2	K47/40.1	plate26	2	T	Kvbeta1.2 K+ channel	20200605	
P26_A3	K47/40.2	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A4	K47/40.3	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A5	K47/40.4	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A6	K47/40.5	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A7	K47/43.2	plate26	2	T	Kvbeta1.2 K+ channel	20200605	
P26_A8	K47/43.3	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_A9	K47/43.4	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B1	K47/9.3	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B10	K47/42.3	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B11	K47/42.4	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B12	K47/42.5	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B2	K47/9.4	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B3	K47/9.5	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B4	K47/34.1	plate26	2	T	Kvbeta1.2 K+ channel	20200605	
P26_B5	K47/34.2	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B6	K47/34.3	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B7	K47/34.4	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B8	K47/34.5	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_B9	K47/42.2	plate26	3	T	Kvbeta1.2 K+ channel	20200605	
P26_C1	K17/24.1	plate26	2	T	Kvbeta2 K+ channel	20200605	
P26_C10	K17/70.3	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C11	K17/70.4	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C12	K17/70.7	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C2	K17/24.2	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C3	K17/24.3	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C4	K17/24.4	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C5	K17/24.5	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C6	K17/24.6	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C7	K17/70.1	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C8	K17/70.5	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_C9	K17/70.6	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_D1	K17/70.8	plate26	3	T	Kvbeta2 K+ channel	20200605	
P26_D10	K74/53.1	plate26	2	T	Nav1.1 Na+ channel	20200605	
P26_D11	K74/53.2	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D12	N448/50.2	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_D2	positivecontrol2	plate26		F		20200605	
P26_D3	K74/53.3	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D4	K74/53.4	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D5	K74/53.5	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D6	K74/71.2	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D7	K74/71.3	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D8	K74/71.4	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_D9	K74/71.5	plate26	3	T	Nav1.1 Na+ channel	20200605	
P26_E1	N448/50.3	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E10	N283/7.5	plate26	3	T	Lgi1	20200605	
P26_E11	N283/10.1	plate26	2	T	Lgi1	20200605	
P26_E12	N283/10.2	plate26	3	T	Lgi1	20200605	
P26_E2	N448/50.5	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E3	N448/81.2	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E4	N448/81.3	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E5	N448/81.4	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E6	N448/88.2	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_E7	N283/7.2	plate26	3	T	Lgi1	20200605	
P26_E8	N283/7.3	plate26	3	T	Lgi1	20200605	
P26_E9	N283/7.4	plate26	3	T	Lgi1	20200605	
P26_F1	N283/10.3	plate26	3	T	Lgi1	20200605	
P26_F10	N410/94.3	plate26	3	T	Kv3.2 K+ channel	20200605	
P26_F11	N43/6.2	plate26	3	T	Kv7.4/KCNQ4 K+ channel	20200605	
P26_F12	N43/6.3	plate26	3	T	Kv7.4/KCNQ4 K+ channel	20200605	
P26_F2	N283/10.4	plate26	3	T	Lgi1	20200605	
P26_F3	N283/10.5	plate26	3	T	Lgi1	20200605	
P26_F4	N283/26.1	plate26	2	T	Lgi1	20200605	
P26_F5	N283/26.2	plate26	3	T	Lgi1	20200605	
P26_F6	N283/26.3	plate26	3	T	Lgi1	20200605	
P26_F7	N283/26.4	plate26	3	T	Lgi1	20200605	
P26_F8	N283/26.5	plate26	3	T	Lgi1	20200605	
P26_F9	N410/81.4	plate26	3	T	Kv3.2 K+ channel	20200605	
P26_G1	N43/6.4	plate26	3	T	Kv7.4/KCNQ4 K+ channel	20200605	
P26_G10	N185/6.2	plate26	3	T	NALCN	20200605	
P26_G11	N185/6.3	plate26	3	T	NALCN	20200605	
P26_G12	N185/6.6	plate26	3	T	NALCN	20200605	
P26_G2	N43/6.5	plate26	3	T	Kv7.4/KCNQ4 K+ channel	20200605	
P26_G3	N185/7.4	plate26	3	T	NALCN	20200605	
P26_G4	N185/6.4	plate26	3	T	NALCN	20200605	
P26_G5	N185/6.5	plate26	3	T	NALCN	20200605	
P26_G6	N185/7.1	plate26	3	T	NALCN	20200605	
P26_G7	N185/7.2	plate26	3	T	NALCN	20200605	
P26_G8	N185/7.5	plate26	3	T	NALCN	20200605	
P26_G9	N185/6.1	plate26	2	T	NALCN	20200605	
P26_H1	N448/30.2	plate26	2	T	Kv8.2 K+ channel	20200605	
P26_H10	K87A/10.1	plate26	3	T	Nav1.6 Na+ channel	20200605	
P26_H11	negativecontrol	plate26		F		20200605	
P26_H12	negativecontrol	plate26		F		20200605	
P26_H2	N448/81.1	plate26	2	T	Kv8.2 K+ channel	20200605	
P26_H3	N448/30.2.1	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H4	N448/88.2.2	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H5	N448/88.2.4	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H6	N448/88.2.5	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H7	N448/40.1	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H8	N448/40.2	plate26	3	T	Kv8.2 K+ channel	20200605	
P26_H9	N185/41.1	plate26	2	T	NALCN	20200605	
P27_A1	positivecontrol1_N29/29.1	plate27		F		20200605	
P27_A10	K87A/10.11	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A11	K87A/10.12	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A12	K69/3.1	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_A2	K87A/10.3	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A3	K87A/10.4	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A4	K87A/10.5	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A5	K87A/10.6	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A6	K87A/10.7	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A7	K87A/10.8	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A8	K87A/10.9	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_A9	K87A/10.10	plate27	3	T	Nav1.6 Na+ channel	20200605	
P27_B1	K69/3.3	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B10	N418/4.2	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_B11	N418/4.3	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_B12	N418/4.4	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_B2	K69/3.4	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B3	K69/3.5	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B4	K69/33.1	plate27	2	T	Nav1.2 Na+ channel	20200605	
P27_B5	K69/33.3	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B6	K69/33.4	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B7	K69/33.5	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B8	K69/33.2	plate27	3	T	Nav1.2 Na+ channel	20200605	
P27_B9	N418/4.1	plate27	2	T	Nav1.7 Na+ channel	20200605	
P27_C1	N418/115.1	plate27	2	T	Nav1.7 Na+ channel	20200605	
P27_C10	N397/57.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_C11	N397/61.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_C12	N397/61.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_C2	N418/115.2	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_C3	N418/115.3	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_C4	N418/115.4	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_C5	N418/115.5	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_C6	N397/26.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_C7	N397/26.4	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_C8	N397/57.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_C9	N397/57.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D1	N397/61.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D10	N283/10.6	plate27	3	T	Lgi1	20200605	
P27_D11	N283/10.7	plate27	3	T	Lgi1	20200605	
P27_D12	N283/10.8	plate27	3	T	Lgi1	20200605	
P27_D2	N397/84.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D3	positivecontrol2	plate27		F		20200605	
P27_D4	N397/26.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D5	N397/26.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D6	N397/84.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_D7	N397/84.2.1	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D8	N397/84.2.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_D9	N397/84.2.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_E1	N283/10.9	plate27	3	T	Lgi1	20200605	
P27_E10	N68/6.1	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_E11	N68/6.2	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_E12	N68/6.4	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_E2	N283/10.10	plate27	3	T	Lgi1	20200605	
P27_E3	N283/26.6	plate27	3	T	Lgi1	20200605	
P27_E4	N283/26.7	plate27	3	T	Lgi1	20200605	
P27_E5	N283/26.8	plate27	3	T	Lgi1	20200605	
P27_E6	N397/19.1.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_E7	N397/19.1.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_E8	N397/19.1.4	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_E9	N397/19.1.5	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_F1	N68/6.5	plate27	3	T	Nav1.7 Na+ channel	20200605	
P27_F10	N134/33.2	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F11	N134/33.3	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F12	N134/33.4	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F2	N134/12.1	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F3	N134/12.3	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F4	N134/12.4	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F5	N134/12.5	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F6	N134/33.5	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F7	N134/18.4	plate27	2	T	Nav1.8 Na+ channel	20200605	
P27_F8	N134/18.5	plate27	3	T	Nav1.8 Na+ channel	20200605	
P27_F9	N134/33.1	plate27	2	T	Nav1.8 Na+ channel	20200605	
P27_G1	N134/30.2.3	plate27	2	T	Nav1.8 Na+ channel	20200605	
P27_G10	N255/37.4	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G11	N255/37.5	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G12	N255/38.2	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G2	N255/4.1	plate27	2	T	Nav1.4 Na+ channel	20200605	
P27_G3	N255/4.2	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G4	N255/4.3	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G5	N255/4.4	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G6	N255/4.5	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G7	N255/37.1	plate27	2	T	Nav1.4 Na+ channel	20200605	
P27_G8	N255/37.2	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_G9	N255/37.3	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_H1	N255/38.3	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_H10	N397/23.3	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_H11	negativecontrol	plate27		F		20200605	
P27_H12	negativecontrol	plate27		F		20200605	
P27_H2	N255/38.4	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_H3	N255/38.5	plate27	3	T	Nav1.4 Na+ channel	20200605	
P27_H4	N397/18.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_H5	N397/18.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_H6	N397/19.1	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_H7	N397/19.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P27_H8	N397/23.1	plate27	2	T	Nav1.5 Na+ channel	20200605	
P27_H9	N397/23.2	plate27	3	T	Nav1.5 Na+ channel	20200605	
P29_G5	K56A/57.2	plate29	3	T	CASK	20200605	
